Chave,NomeArquivo,CENTROCUSTOSID,DEPARTAMENTO,TIPODEPARTAMENTO,VEREADOR,ANO,MES,DESPESA,CNPJ,FORNECEDOR,VALOR
1482,20230800000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,8,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1482,20230800000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,19.367.661/0001-88,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,280.0
1482,20230800000000000000000000482.HTML,482.0,GABINETE DE VEREADOR,1,ELAINE DO QUILOMBO PERIFÉRICO,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0064-33,KALUNGA S/A,512.3
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,ASSINATURA DE JORNAIS E REVISTAS,04.067.191/0007-55,EDITORA GLOBO S.A. PARQUE GRÁFICO,173.9
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,COMBUSTIVEL,61.696.027/0001-55,AUTO POSTO ITALIA LTDA,758.42
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,47.461.986/0001-60,BLUEGRAF EDITORA LTDA,15800.0
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,11.062.766/0001-17,ROGÉRIO GAMA EDITORAÇÃO E PRODUÇÕES JORNALISTICAS LTDA,4000.0
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,40.189.245/0001-23,RICARDO STELLA SOCIEDADE INDIVIDUAL DE ADVOCACIA,7000.0
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,40.666.260/0001-15,ANDERSON BORGES DA SILVA,6500.0
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,26.120.671/0001-80,XDIN DIGITAL TECNOLOGIA PARA NEGOCIOS LTDA.,2930.0
1483,20230800000000000000000000483.HTML,483.0,GABINETE DE VEREADOR,1,ELI CORRÊA,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,05.144.904/0001-04,KNV COMERCIAL LTDA - ME,1939.05
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,COMBUSTIVEL,22.406.880/0001-33,AUTO POSTO ALVORADA DA VILA LTDA,966.16
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,66.572.728/0001-04,A N GRAFICA LTDA ME,4020.0
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,05.670.753/0001-28,UPLOAD SYSTEM CONSULTORIA COMERCIO DE SISTEMAS LTDA ME,1720.0
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,30.899.722/0001-90,ALVES & DE OLIVEIRA MARKETING DIRETO LTDA,4200.0
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,42.518.742/0001-53,ELIZABETH SIBINELLI SOCIEDADE INDIVIDUAL DE ADVOCACIA,8000.0
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,05.670.753/0001-28,UPLOAD SYSTEM CONSULTORIA COMERCIO DE SISTEMAS LTDA ME,1250.0
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,19.039.991/0001-44,KEY TEC NETWORK COM. E SERV. DE INFORMÁTICA LTDA.,6500.0
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0085-68,KALUNGA S/A,603.45
130,2023080000000000000000000030.HTML,30.0,GABINETE DE VEREADOR,1,ELISEU GABRIEL,2023,8,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,230.49
1484,20230800000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,8,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,200.0
1484,20230800000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,8,COMBUSTIVEL,23.187.546/0001-07,AUTO POSTO SUPER BUTANTÃ LTDA,1092.02
1484,20230800000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,899.0
1484,20230800000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,8,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,14.201.089/0001-69,MEDIAPLUS WEB INTELIGENTE LTDA,2500.0
1484,20230800000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1484,20230800000000000000000000484.HTML,484.0,GABINETE DE VEREADOR,1,ELY TERUEL,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,65.622.946/0001-35,RPC INFORMÁTICA LTDA,4420.0
1383,20230800000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,08.142.850/0001-36,WBL GRAFICA E EDITORA LTDA,7158.0
1383,20230800000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,49.399.376/0001-00,FABIO MONTEIRO MAGALHÃES,2000.0
1383,20230800000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,8,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,428.75
1383,20230800000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1383,20230800000000000000000000383.HTML,383.0,GABINETE DE VEREADOR,1,FABIO RIVA,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,2940.0
1384,20230800000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,8,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,519.06
1384,20230800000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,8,COMBUSTIVEL,44.141.521/0001-34,PORTAL DO MORUMBI SERVIÇOS AUTOMOTIVOS,254.29
1384,20230800000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,48.855.067/0001-34,LUCAS PAVANATO DE OLIVEIRA,14646.0
1384,20230800000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,50.039.998/0001-06,BRUNO WALLACE VIEIRA OLIVEIRA,4882.0
1384,20230800000000000000000000384.HTML,384.0,GABINETE DE VEREADOR,1,FERNANDO HOLIDAY,2023,8,PROVEDOR DE INTERNET,02.558.157/0001-62,TELEFONICA BRASIL S/A,192.99
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,COMBUSTIVEL,60.895.653/0001-08,POSTO PAISAGEM LTDA,685.38
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,899.0
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,22.139.023/0001-14,VALDIR DI MARIA MEDORI JUNIOR,8000.0
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,1200.0
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,5985.0
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,PROVEDOR DE INTERNET,02.558.157/0001-62,TELEFONICA BRASIL S/A,149.99
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,TELEFONE FIXO,02.558.157/0001-62,TELEFONICA BRASIL S/A,336.3
132,2023080000000000000000000032.HTML,32.0,GABINETE DE VEREADOR,1,GEORGE HATO,2023,8,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,112.1
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,COMBUSTIVEL,07.441.746/0001-80,AUTO POSTO LIRITAPURA LTDA,600.0
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,COMBUSTIVEL,19.315.338/0001-60,POSTO DE SERVIÇOS LINS LTDA,1200.0
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,02.740.573/0001-87,EDITORA GRÁFICA PANA LTDA.,6509.0
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,28.967.422/0001-50,DORIVAL MARTINS TECNOLOGIA ME,6000.0
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,06.288.041/0001-01,CESAR CALIL ELETRÔNICA ME,4500.0
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,07.915.380/0001-33,FMJ COMÉRCIO E ASSISTENCIA TÉCNICA EM COPIADORAS LTDA ME,300.0
133,2023080000000000000000000033.HTML,33.0,GABINETE DE VEREADOR,1,GILSON BARRETO,2023,8,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,330.66
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,COMBUSTIVEL,61.699.179/0001-01,POSTO JENNER LTDA,232.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,699.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,14.911.490/0001-92,DENISE PELOSO SOCIEDADE DE ADVOGADOS,5000.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,39.153.012/0001-91,S C ARAÚJO ANDRADE SERVIÇOS ADMINISTRATIVOS,5000.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,50.475.867/0001-71,LUCIMAR RODRIGUES DOS REIS,5000.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,EVENTOS/SEMINARIOS,04.059.685/0001-00,GRAFTEC GRAFICA E EDITORA LTDA,1050.39
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,02.734.547/0001-46,MPL COMPANY S/C LTDA - ME,520.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,1995.0
1508,20230800000000000000000000508.HTML,508.0,GABINETE DE VEREADOR,1,HÉLIO RODRIGUES,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,00.941.935/0001-72,FARAH´S COMERCIO PAPELARIA E INFORMATICA LTDA,282.0
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,COMBUSTIVEL,30.935.378/0001-48,CENTRO AUTOMOTIVO PORTAL DA GIOVANNI LTDA,2546.23
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,44.423.808/0001-57,OMNIA COMUNICAÇÃO INTEGRADA LTDA,5000.0
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,67.002.329/0001-62,WORK LINE SYSTEM INFORMÁTICA LTDA,1450.0
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,CORREIOS,57.865.834/0001-87,ECT - EMP. BRAS. CORREIOS E TELEGRAFOS,3812.07
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,00.845.661/0007-03,OFFICE TOTAL S.A,3699.54
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,09.387.547/0001-66,"LOC PRIME LOCAÇÃO, COMÉRCIO E SERVIÇOS LTDA.ME",480.0
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0064-33,KALUNGA S/A,31.9
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0196-83,KALUNGA S/A,2433.6
1386,20230800000000000000000000386.HTML,386.0,GABINETE DE VEREADOR,1,ISAC FELIX,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,54.738.901/0001-04,CORESA COMERCIAL PAPELARIA E INFORMATICA LTDA,1670.0
135,2023080000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,08.689.647/0001-84,VISTAR PRESTAÇÃO DE SERVIÇOS DE DIGITAÇÃO LTDA ME,5400.0
135,2023080000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,42.212.133/0001-71,LAISA DE HOLANDA AMORIM,4500.0
135,2023080000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,42.279.100/0001-49,LUCILEA ONOFRE DE OLIVEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,4650.0
135,2023080000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,43.441.065/0001-85,VINICIUS DE CASTRO,3550.0
135,2023080000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,8,INTERMEDIADO - CORREIOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,66.26
135,2023080000000000000000000035.HTML,35.0,GABINETE DE VEREADOR,1,JAIR TATTO,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1387,20230800000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,49.924.299/0001-60,SIXIS GRAFICA RAPIDA LTDA,420.0
1387,20230800000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,65.527.053/0001-00,ASSINK COPIAS E SERVIÇOS LTDA,174.0
1387,20230800000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,13.021.784/0001-86,RD GESTÃO E SISTEMAS S.A.,1519.0
1387,20230800000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,17.333.339/0001-02,CERTA MÍDIA  LTDA,18000.0
1387,20230800000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,05.144.904/0001-04,KNV COMERCIAL LTDA - ME,141.2
1387,20230800000000000000000000387.HTML,387.0,GABINETE DE VEREADOR,1,JANAINA LIMA,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,62.067.384/0001-17,PAPELARIA ESTADÃO LTDA.,530.8
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,425.85
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,COMBUSTIVEL,62.480.041/0001-80,AUTO POSTO PARELHEIROS,179.02
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,12.563.204/0001-10,INTERMIDIA COMUNICACAO VISUAL LTDA,3750.0
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,60.867.678/0001-06,SPEED PAPER SERVIÇOS GRÁFICOS E CÓPIAS LTDA-ME,2028.0
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,50.177.919/0001-23,FRANCISCO ASSIS DE SOUZA FILHO,3000.0
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,50.708.068/0001-06,ANDRE ANDRADE DA SILVA FENIX VITA,6000.0
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.392.165/0001-99,ATTBRASIL TECNOLOGIA LOCAÇÃO E SOLUÇÕES EM INFORMATICA LTDA EPP,2390.0
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,43.283.811/0064-33,KALUNGA S/A,497.1
1509,20230800000000000000000000509.HTML,509.0,GABINETE DE VEREADOR,1,JOÃO ANANIAS,2023,8,TELEFONE MOVEL,02.558.157/0001-62,TELEFONICA BRASIL S/A,287.5
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,COMBUSTIVEL,08.256.379/0001-07,SENHORA DE APARECIDA LAGUNA AUTO POSTO LTDA,2299.22
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,29.863.579/0001-06,DANIEL DA CRUZ VIEIRA 34296439880,4500.0
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,29.863.579/0001-06,DANIEL DA CRUZ VIEIRA 34296439880,5500.0
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,48.405.824/0001-78,ANDRE ORTIZ SOCIEDADE INDIVIDUAL DE ADVOCACIA,8000.0
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,67.002.329/0001-62,WORK LINE SYSTEM INFORMÁTICA LTDA,1450.0
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,29.863.579/0001-06,DANIEL DA CRUZ VIEIRA 34296439880,3300.0
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,INTERMEDIADO - LOCAÇÃO VEICULOS HIBRIDOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,3641.91
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,22.904.357/0001-37,NEWCOM TECNOLOGIA E SERVIÇOS LTDA,4300.0
1388,20230800000000000000000000388.HTML,388.0,GABINETE DE VEREADOR,1,JOÃO JORGE,2023,8,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,62.067.384/0001-17,PAPELARIA ESTADÃO LTDA.,406.1
1502,20230800000000000000000000502.HTML,502.0,GABINETE DE VEREADOR,1,JORGE WILSON FILHO,2023,8,COMBUSTIVEL,02.646.144/0001-45,AUTO POSTO NOVO CENTRO LTDA,136.02
1502,20230800000000000000000000502.HTML,502.0,GABINETE DE VEREADOR,1,JORGE WILSON FILHO,2023,8,COMBUSTIVEL,17.861.160/0001-28,POSTO SATELITE LTDA,141.1
1502,20230800000000000000000000502.HTML,502.0,GABINETE DE VEREADOR,1,JORGE WILSON FILHO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,49.882.049/0001-04,WELLIGNTON SILVA DOS SANTOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,8000.0
1502,20230800000000000000000000502.HTML,502.0,GABINETE DE VEREADOR,1,JORGE WILSON FILHO,2023,8,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,50.176.288/0001-28,CAMARA MUNICIPAL DE SÃO PAULO,2757.18
1507,20230800000000000000000000507.HTML,507.0,GABINETE DE VEREADOR,1,JUSSARA BASSO,2023,8,COMBUSTIVEL,01.707.872/0001-57,AUTO POSTO VISTA BELLA LTDA,160.04
1507,20230800000000000000000000507.HTML,507.0,GABINETE DE VEREADOR,1,JUSSARA BASSO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,11.521.613/0001-90,TECNEGOCIOS SOLUÇOES EM INFORMATICA LTDA- ME,899.0
1507,20230800000000000000000000507.HTML,507.0,GABINETE DE VEREADOR,1,JUSSARA BASSO,2023,8,CONTRATAÇAO DE PESSOA JURIDICA,17.321.858/0001-50,PERCEPCAO ASSESSORIA CONTABIL LTDA,6800.0
